map_name,scen_num,num_agents,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time
brc202d.map,1,1000,PIBT_PLUS,1,521608,415985,1059,1059,1638
brc202d.map,1,250,PushAndSwap,0,44170,104859,2001,1040,1543
brc202d.map,1,260,PushAndSwap,0,50097,109586,2001,1040,1552
brc202d.map,1,270,PushAndSwap,0,40415,113873,2001,1040,1504
brc202d.map,1,280,PushAndSwap,0,41904,118785,2001,1040,1979
brc202d.map,1,530,HCA,1,235548,226124,1059,1059,6213
brc202d.map,1,540,HCA,1,239007,229778,1059,1059,6490
brc202d.map,1,550,HCA,1,243436,233717,1059,1059,6478
brc202d.map,1,560,HCA,1,245821,236096,1059,1059,7129
brc202d.map,1,290,PushAndSwap,0,37241,123716,2001,1040,1837
brc202d.map,1,300,PushAndSwap,0,37556,127055,2001,1040,1872
brc202d.map,1,310,PushAndSwap,0,37795,130504,2001,1040,2299
brc202d.map,1,320,PushAndSwap,0,43227,134984,2001,1040,2616
brc202d.map,1,330,PushAndSwap,0,42031,139423,2001,1040,2038
brc202d.map,1,340,PushAndSwap,0,40615,143034,2001,1040,2196
brc202d.map,1,350,PushAndSwap,0,40698,148556,2001,1040,2660
brc202d.map,1,360,PushAndSwap,0,42078,153714,2001,1040,2997
brc202d.map,1,570,HCA,1,250465,240295,1059,1059,6746
brc202d.map,1,580,HCA,1,254676,244522,1059,1059,6654
brc202d.map,1,590,HCA,1,259859,249560,1059,1059,6453
brc202d.map,1,600,HCA,1,263776,253237,1059,1059,9606
brc202d.map,1,370,PushAndSwap,0,41680,156806,2001,1040,2490
brc202d.map,1,380,PushAndSwap,0,41931,161275,2001,1040,2999
brc202d.map,1,390,PushAndSwap,0,45092,164808,2001,1040,3118
brc202d.map,1,400,PushAndSwap,0,39330,170938,2001,1040,3847
brc202d.map,1,410,PushAndSwap,0,41304,175209,2001,1059,3050
brc202d.map,1,420,PushAndSwap,0,43988,181348,2001,1059,3414
brc202d.map,1,430,PushAndSwap,0,45488,185396,2001,1059,4156
brc202d.map,1,440,PushAndSwap,0,47159,189871,2001,1059,5622
brc202d.map,1,610,HCA,1,269556,258064,1059,1059,7899
brc202d.map,1,620,HCA,1,273672,262305,1059,1059,7994
brc202d.map,1,630,HCA,1,277912,266602,1059,1059,7952
brc202d.map,1,640,HCA,1,282265,270762,1059,1059,20524
brc202d.map,1,10,PushAndSwap --no-compress,0,25317,3181,3181,924,11
brc202d.map,1,20,PushAndSwap --no-compress,0,111131,7625,7637,924,31
brc202d.map,1,30,PushAndSwap --no-compress,0,246431,11788,11800,924,36
brc202d.map,1,40,PushAndSwap --no-compress,0,447057,16234,16282,924,81
brc202d.map,1,50,PushAndSwap --no-compress,0,750499,21726,21786,924,74
brc202d.map,1,60,PushAndSwap --no-compress,0,1062710,25018,25096,924,174
brc202d.map,1,70,PushAndSwap --no-compress,0,1460047,29359,29513,924,242
brc202d.map,1,80,PushAndSwap --no-compress,0,1875288,33008,33200,924,271
brc202d.map,1,90,PushAndSwap --no-compress,0,2394898,37193,37423,1017,274
brc202d.map,1,100,PushAndSwap --no-compress,0,3012729,42493,42735,1017,341
brc202d.map,1,110,PushAndSwap --no-compress,0,3628320,46151,46435,1017,394
brc202d.map,1,120,PushAndSwap --no-compress,0,4468991,52203,52505,1040,378
brc202d.map,1,450,PushAndSwap,0,44030,194027,2001,1059,3318
